Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA_1, se_AREA_1, t_AREA_1, est_FLOOR1_1, se_FLOOR1_1, t_FLOOR1_1, y, yhat, residual, std_residual, localR2, influence, CooksD
  524, 525, 944803.512, 1950575.1402,        -0.741948,         1.978526,        -0.375000,        -0.160955,         0.031897,        -5.046057,         0.103877,         0.015420,         6.736420,         0.007862,         0.017753,         0.442847,        -0.046788,         0.021070,        -2.220639,         0.029503,         0.023832,         1.237967,         2.078248,         1.085213,         1.915059,        -0.036073,         0.049624,        -0.726920,        -0.877739,         0.374465,        -2.343980,        -0.000300,         0.003602,        -0.083426,        -1.743063,         0.355488,        -4.903290,         0.285490,         0.073368,         3.891181,         0.862715,         0.065703,        13.130571,        -0.027028,         0.031864,        -0.848210,         4.519311,         4.599830,        -0.080519,        -1.497871,         0.855039,         0.070217,         0.000327
  525, 526, 944276.6766, 1950817.5868,        -4.421837,         2.215770,        -1.995621,        -0.188312,         0.031863,        -5.909972,         0.104221,         0.015870,         6.567139,        -0.009757,         0.017274,        -0.564866,        -0.063029,         0.021504,        -2.931052,         0.018289,         0.023925,         0.764436,         3.966569,         1.164637,         3.405841,         0.008801,         0.048469,         0.181579,        -0.552122,         0.309659,        -1.783000,        -0.017083,         0.004081,        -4.185887,        -0.853352,         0.310162,        -2.751312,         0.425376,         0.097473,         4.364037,         0.828328,         0.061445,        13.480861,        -0.032683,         0.032607,        -1.002316,         4.444854,         4.502025,        -0.057171,        -1.062795,         0.853645,         0.068922,         0.000161
  526, 527, 944013.7058, 1951156.3412,        -3.497369,         2.381138,        -1.468781,        -0.196053,         0.030780,        -6.369504,         0.101985,         0.015290,         6.669941,        -0.020847,         0.016950,        -1.229942,        -0.074192,         0.022039,        -3.366336,         0.014299,         0.023451,         0.609726,         3.577620,         1.253064,         2.855099,        -0.008365,         0.044900,        -0.186299,        -0.441037,         0.313806,        -1.405444,        -0.015322,         0.004167,        -3.676909,        -0.573978,         0.259516,        -2.211721,         0.368000,         0.106980,         3.439913,         0.820104,         0.056923,        14.407237,        -0.035505,         0.032586,        -1.089600,         4.406457,         4.425656,        -0.019199,        -0.358850,         0.865503,         0.079016,         0.000021
  527, 528, 944630.1081, 1950795.3876,        -0.739864,         1.963534,        -0.376803,        -0.171800,         0.031820,        -5.399170,         0.101205,         0.015719,         6.438507,         0.001393,         0.017459,         0.079770,        -0.054052,         0.020922,        -2.583493,         0.025554,         0.024076,         1.061382,         2.137374,         1.055244,         2.025478,        -0.030120,         0.045221,        -0.666049,        -0.694203,         0.324127,        -2.141758,        -0.005109,         0.003222,        -1.585925,        -1.248987,         0.319486,        -3.909362,         0.256154,         0.072509,         3.532731,         0.844305,         0.062720,        13.461509,        -0.031558,         0.032310,        -0.976722,         4.535384,         4.600528,        -0.065144,        -1.215784,         0.853373,         0.076217,         0.000235
  528, 529, 944725.9484, 1950698.2361,        -0.570162,         1.954210,        -0.291761,        -0.165734,         0.031834,        -5.206180,         0.102627,         0.015552,         6.599007,         0.005526,         0.017587,         0.314212,        -0.050492,         0.020905,        -2.415292,         0.027625,         0.023886,         1.156508,         2.025642,         1.059235,         1.912364,        -0.033338,         0.046562,        -0.715996,        -0.793210,         0.341161,        -2.325034,        -0.002543,         0.003301,        -0.770445,        -1.493701,         0.335923,        -4.446562,         0.260980,         0.071723,         3.638704,         0.852436,         0.063912,        13.337739,        -0.029638,         0.032056,        -0.924565,         4.693495,         4.672893,         0.020602,         0.390646,         0.854308,         0.105058,         0.000035
  529, 530, 944177.5762, 1950911.0554,        -4.267881,         2.249506,        -1.897252,        -0.191903,         0.031551,        -6.082244,         0.103894,         0.015682,         6.625211,        -0.013546,         0.017095,        -0.792389,        -0.066529,         0.021609,        -3.078780,         0.016512,         0.023695,         0.696859,         3.907330,         1.181387,         3.307409,         0.007540,         0.047278,         0.159476,        -0.502932,         0.306291,        -1.642010,        -0.017187,         0.004079,        -4.213663,        -0.739491,         0.287735,        -2.570042,         0.412838,         0.100671,         4.100875,         0.824064,         0.059676,        13.808960,        -0.033945,         0.032581,        -1.041882,         4.528376,         4.494376,         0.034000,         0.629090,         0.856785,         0.060124,         0.000049
  530, 531, 944599.1829, 1950570.1386,        -2.410753,         1.966652,        -1.225816,        -0.166922,         0.031761,        -5.255557,         0.107078,         0.015286,         7.005165,         0.003123,         0.017462,         0.178846,        -0.047477,         0.020987,        -2.262190,         0.021744,         0.023345,         0.931419,         2.899476,         1.061818,         2.730671,        -0.019319,         0.048963,        -0.394560,        -0.738918,         0.332925,        -2.219475,        -0.008734,         0.003519,        -2.482091,        -1.324848,         0.346145,        -3.827439,         0.352033,         0.076493,         4.602149,         0.865348,         0.063661,        13.593120,        -0.024631,         0.031666,        -0.777840,         4.617433,         4.634776,        -0.017343,        -0.323320,         0.856831,         0.074242,         0.000016
  531, 532, 944632.2224, 1950486.4327,        -2.537466,         1.971429,        -1.287120,        -0.163832,         0.031777,        -5.155649,         0.108521,         0.015147,         7.164375,         0.004267,         0.017490,         0.243955,        -0.044462,         0.021050,        -2.112233,         0.021663,         0.023217,         0.933082,         2.940895,         1.069981,         2.748549,        -0.021511,         0.050279,        -0.427836,        -0.771873,         0.346524,        -2.227470,        -0.008261,         0.003651,        -2.262461,        -1.418965,         0.355561,        -3.990781,         0.366704,         0.076272,         4.807850,         0.873616,         0.064367,        13.572493,        -0.022130,         0.031421,        -0.704300,         4.580351,         4.627386,        -0.047035,        -0.866220,         0.857902,         0.051329,         0.000078
  532, 533, 944755.6221, 1950397.2618,        -1.757693,         1.957365,        -0.897989,        -0.156998,         0.031673,        -4.956830,         0.108823,         0.014959,         7.274859,         0.006350,         0.017508,         0.362697,        -0.039273,         0.021004,        -1.869813,         0.023318,         0.023132,         1.008048,         2.540496,         1.074803,         2.363684,        -0.037444,         0.051008,        -0.734081,        -0.850879,         0.378451,        -2.248321,        -0.003927,         0.003688,        -1.065036,        -1.656126,         0.355314,        -4.661017,         0.343733,         0.073551,         4.673389,         0.883922,         0.065167,        13.563969,        -0.020548,         0.031058,        -0.661607,         4.644831,         4.618321,         0.026510,         0.492018,         0.859652,         0.065863,         0.000033
  533, 534, 944017.307, 1951007.4741,        -4.077143,         2.304804,        -1.768976,        -0.195696,         0.030998,        -6.313180,         0.104120,         0.015272,         6.817699,        -0.017937,         0.016927,        -1.059662,        -0.070836,         0.021846,        -3.242501,         0.013622,         0.023146,         0.588507,         3.836017,         1.212830,         3.162866,         0.003310,         0.045804,         0.072269,        -0.460693,         0.307161,        -1.499842,        -0.016944,         0.004126,        -4.106517,        -0.627016,         0.270343,        -2.319335,         0.398996,         0.105492,         3.782232,         0.821491,         0.057811,        14.209982,        -0.034899,         0.032492,        -1.074095,         4.634820,         4.630051,         0.004769,         0.088597,         0.862445,         0.067531,         0.000001
  534, 535, 944074.199, 1950453.5604,        -5.535074,         1.995449,        -2.773849,        -0.186963,         0.031435,        -5.947667,         0.115686,         0.014912,         7.758184,        -0.003767,         0.016909,        -0.222813,        -0.054891,         0.021079,        -2.604083,         0.012011,         0.022112,         0.543186,         4.350012,         1.049390,         4.145276,         0.052093,         0.049080,         1.061393,        -0.478473,         0.295154,        -1.621095,        -0.021699,         0.003714,        -5.842872,        -0.970172,         0.297734,        -3.258513,         0.501988,         0.086421,         5.808624,         0.846453,         0.061087,        13.856493,        -0.023618,         0.031292,        -0.754774,         4.574031,         4.535854,         0.038177,         0.722277,         0.859239,         0.101033,         0.000113
  535, 536, 944665.8738, 1950412.9669,        -2.452858,         1.955032,        -1.254638,        -0.160309,         0.031690,        -5.058685,         0.109983,         0.014959,         7.352181,         0.005007,         0.017409,         0.287597,        -0.040935,         0.021000,        -1.949321,         0.020992,         0.023007,         0.912399,         2.881085,         1.065611,         2.703693,        -0.026690,         0.050598,        -0.527498,        -0.792607,         0.356994,        -2.220223,        -0.007564,         0.003638,        -2.079103,        -1.480196,         0.354251,        -4.178384,         0.369673,         0.074554,         4.958465,         0.882528,         0.064450,        13.693113,        -0.019811,         0.031048,        -0.638070,         4.724276,         4.648216,         0.076060,         1.419681,         0.859753,         0.076434,         0.000322
  536, 537, 944394.7175, 1950650.4,        -4.358612,         2.080339,        -2.095145,        -0.179574,         0.031829,        -5.641810,         0.107096,         0.015552,         6.886344,        -0.003608,         0.017391,        -0.207472,        -0.054517,         0.021166,        -2.575630,         0.018916,         0.023478,         0.805705,         3.883830,         1.103810,         3.518569,         0.005624,         0.048869,         0.115081,        -0.623889,         0.314224,        -1.985488,        -0.016083,         0.003855,        -4.171637,        -1.029717,         0.331662,        -3.104723,         0.434250,         0.087382,         4.969556,         0.847780,         0.062678,        13.525865,        -0.027640,         0.032104,        -0.860932,         4.542181,         4.602594,        -0.060413,        -1.184166,         0.854916,         0.162515,         0.000525
  537, 538, 944047.6891, 1950862.3969,        -4.628916,         2.211730,        -2.092894,        -0.194334,         0.031256,        -6.217487,         0.106329,         0.015292,         6.953213,        -0.014384,         0.016951,        -0.848540,        -0.066809,         0.021626,        -3.089322,         0.013472,         0.022962,         0.586714,         4.071661,         1.162487,         3.502544,         0.015394,         0.046647,         0.330011,        -0.480920,         0.300961,        -1.597947,        -0.018510,         0.004051,        -4.568637,        -0.709558,         0.277958,        -2.552750,         0.431449,         0.101056,         4.269406,         0.824253,         0.058871,        14.000961,        -0.033623,         0.032357,        -1.039112,         4.668928,         4.790394,        -0.121466,        -3.018118,         0.859584,         0.478837,         0.016137
  538, 539, 942387.365, 1949737.1051,         1.598143,         1.208091,         1.322866,        -0.265676,         0.041390,        -6.418860,         0.122231,         0.015375,         7.950146,        -0.026930,         0.016867,        -1.596574,        -0.081910,         0.026933,        -3.041227,        -0.011893,         0.019640,        -0.605575,         0.983384,         0.776370,         1.266643,        -0.136652,         0.068738,        -1.988012,        -0.073344,         0.236367,        -0.310298,        -0.005207,         0.001490,        -3.494422,         0.033991,         0.294259,         0.115513,         0.186642,         0.068313,         2.732183,         0.933341,         0.071220,        13.105059,        -0.012548,         0.030875,        -0.406421,         4.096910,         4.263457,        -0.166547,        -3.453980,         0.887883,         0.251876,         0.007745
  539, 540, 942217.8096, 1948196.5967,         2.725929,         1.600160,         1.703536,        -0.172335,         0.027229,        -6.329105,         0.151238,         0.017456,         8.664118,         0.012629,         0.021409,         0.589886,        -0.099775,         0.031043,        -3.214109,        -0.013782,         0.020445,        -0.674093,        -0.767643,         0.955304,        -0.803559,         0.187152,         0.071726,         2.609276,         0.316191,         1.418566,         0.222895,        -0.003089,         0.001807,        -1.709916,         1.065542,         0.334964,         3.181063,         0.150390,         0.059970,         2.507732,         0.862282,         0.062425,        13.813179,         0.011625,         0.026712,         0.435203,         4.413300,         4.398727,         0.014573,         0.306322,         0.872806,         0.271709,         0.000067
  540, 541, 942011.1787, 1948690.3111,         3.511050,         1.258515,         2.789835,        -0.195837,         0.029746,        -6.583578,         0.124992,         0.017461,         7.158196,         0.014108,         0.020471,         0.689138,        -0.084029,         0.030925,        -2.717227,        -0.006942,         0.019694,        -0.352496,        -0.530105,         0.848435,        -0.624803,        -0.003024,         0.072381,        -0.041778,        -0.960260,         1.584653,        -0.605975,        -0.002084,         0.001709,        -1.219533,         0.438520,         0.412076,         1.064172,         0.102016,         0.063786,         1.599333,         0.881542,         0.064761,        13.612336,        -0.001169,         0.025183,        -0.046407,         4.301050,         4.346827,        -0.045777,        -0.997017,         0.875724,         0.321694,         0.000909
  541, 542, 941522.919, 1948952.6735,         3.332586,         1.215501,         2.741738,        -0.193938,         0.029062,        -6.673249,         0.114314,         0.015189,         7.526176,         0.014302,         0.021185,         0.675097,        -0.085856,         0.028914,        -2.969371,        -0.000015,         0.018868,        -0.000775,        -0.290521,         0.854649,        -0.339930,        -0.047959,         0.075006,        -0.639408,        -0.483357,         0.534602,        -0.904145,        -0.002397,         0.001486,        -1.613561,         0.254445,         0.404991,         0.628274,         0.115026,         0.059084,         1.946839,         0.873527,         0.065495,        13.337350,        -0.018486,         0.023471,        -0.787613,         4.267172,         4.313700,        -0.046528,        -0.953060,         0.891646,         0.233125,         0.000532
  542, 543, 942922.0556, 1948795.3814,        -0.556746,         2.344550,        -0.237464,        -0.251386,         0.042525,        -5.911464,         0.160907,         0.019571,         8.221589,         0.034037,         0.016580,         2.052868,        -0.057165,         0.029410,        -1.943702,        -0.020825,         0.024533,        -0.848852,         0.812977,         1.172319,         0.693478,         0.237928,         0.111468,         2.134506,        -2.005787,         1.955844,        -1.025535,        -0.007442,         0.002336,        -3.186590,         0.677312,         0.576842,         1.174173,         0.279037,         0.084729,         3.293278,         0.940422,         0.065390,        14.381641,         0.034152,         0.027585,         1.238071,         4.305351,         4.312511,        -0.007160,        -0.161523,         0.920682,         0.367745,         0.000029
  543, 544, 943245.4823, 1948765.985,        -0.013668,         2.696840,        -0.005068,        -0.247675,         0.041481,        -5.970879,         0.173020,         0.019539,         8.855024,         0.028758,         0.017622,         1.631951,        -0.043036,         0.027936,        -1.540562,        -0.029436,         0.025728,        -1.144127,         0.757758,         1.283092,         0.590571,         0.182801,         0.124917,         1.463376,        -4.930453,         2.666260,        -1.849202,        -0.007958,         0.002433,        -3.271172,        -0.335033,         0.754466,        -0.444066,         0.299863,         0.088460,         3.389832,         0.944867,         0.059025,        16.007853,         0.037399,         0.030258,         1.235994,         4.243038,         4.196508,         0.046530,         1.103742,         0.930198,         0.428154,         0.001759
  544, 545, 942138.7282, 1948039.7017,         2.372112,         1.781776,         1.331318,        -0.165927,         0.026553,        -6.248832,         0.154412,         0.017473,         8.836970,         0.009276,         0.021438,         0.432705,        -0.107014,         0.030148,        -3.549643,        -0.014449,         0.020579,        -0.702145,        -0.553097,         1.039928,        -0.531861,         0.198378,         0.075267,         2.635666,         0.292825,         1.423493,         0.205709,        -0.003129,         0.001937,        -1.615460,         1.141126,         0.322245,         3.541179,         0.145471,         0.062099,         2.342558,         0.852520,         0.062167,        13.713423,         0.010686,         0.027286,         0.391614,         4.230449,         4.275337,        -0.044888,        -0.842629,         0.867073,         0.086887,         0.000130
  545, 546, 942126.9847, 1947973.0533,         2.166292,         1.862960,         1.162823,        -0.163787,         0.026300,        -6.227743,         0.156956,         0.017359,         9.041754,         0.008764,         0.021248,         0.412483,        -0.109686,         0.029747,        -3.687281,        -0.015011,         0.020569,        -0.729805,        -0.468106,         1.072530,        -0.436450,         0.209884,         0.076795,         2.733039,         0.341789,         1.416090,         0.241361,        -0.003257,         0.001988,        -1.638698,         1.188026,         0.317299,         3.744180,         0.149582,         0.063400,         2.359345,         0.850589,         0.061691,        13.787821,         0.011094,         0.027392,         0.405024,         4.361728,         4.383098,        -0.021370,        -0.409323,         0.867123,         0.122942,         0.000045
  546, 547, 942172.1581, 1947922.0353,         1.497739,         2.033149,         0.736660,        -0.163193,         0.026355,        -6.192132,         0.160455,         0.017414,         9.214316,         0.009599,         0.021264,         0.451425,        -0.112502,         0.029938,        -3.757838,        -0.015148,         0.020670,        -0.732838,        -0.209995,         1.138139,        -0.184507,         0.244072,         0.079979,         3.051698,         0.556774,         1.414750,         0.393549,        -0.003873,         0.002108,        -1.837317,         1.256569,         0.314164,         3.999720,         0.172514,         0.067672,         2.549257,         0.850244,         0.061458,        13.834614,         0.012748,         0.027433,         0.464699,         4.350248,         4.363993,        -0.013745,        -0.258299,         0.869275,         0.088894,         0.000013
  547, 548, 941972.9147, 1947989.7003,         3.310436,         1.619857,         2.043659,        -0.162033,         0.025695,        -6.306084,         0.151498,         0.016977,         8.923971,         0.007599,         0.020892,         0.363718,        -0.108472,         0.028350,        -3.826159,        -0.014065,         0.020261,        -0.694182,        -0.884993,         0.984142,        -0.899253,         0.149718,         0.073403,         2.039665,        -0.084571,         1.405062,        -0.060190,        -0.002107,         0.001809,        -1.164370,         1.080254,         0.321525,         3.359783,         0.103822,         0.056658,         1.832433,         0.848978,         0.061203,        13.871473,         0.008442,         0.027418,         0.307887,         4.447158,         4.421876,         0.025282,         0.489295,         0.863341,         0.140977,         0.000076
  548, 549, 942130.211, 1948061.4297,         2.648137,         1.706928,         1.551405,        -0.166187,         0.026482,        -6.275351,         0.153576,         0.017304,         8.875014,         0.009576,         0.021284,         0.449927,        -0.106123,         0.029922,        -3.546664,        -0.014388,         0.020454,        -0.703430,        -0.679352,         1.007226,        -0.674478,         0.187739,         0.073739,         2.545995,         0.217725,         1.414881,         0.153882,        -0.002898,         0.001879,        -1.542191,         1.127468,         0.321915,         3.502383,         0.138057,         0.060271,         2.290589,         0.854174,         0.061944,        13.789446,         0.010512,         0.027171,         0.386863,         4.414973,         4.409783,         0.005190,         0.097979,         0.867866,         0.097013,         0.000002
  549, 550, 941991.7901, 1948067.837,         3.296241,         1.590722,         2.072167,        -0.164850,         0.026137,        -6.307051,         0.147840,         0.017347,         8.522368,         0.008023,         0.021333,         0.376064,        -0.105372,         0.029184,        -3.610618,        -0.013179,         0.020396,        -0.646159,        -0.840028,         0.977092,        -0.859723,         0.139397,         0.073173,         1.905028,        -0.112632,         1.426417,        -0.078962,        -0.002152,         0.001808,        -1.189742,         1.006360,         0.330386,         3.046014,         0.104107,         0.057290,         1.817185,         0.849432,         0.062203,        13.655720,         0.007746,         0.027386,         0.282846,         4.391847,         4.331734,         0.060113,         1.124165,         0.861389,         0.079946,         0.000212
  550, 551, 941911.5646, 1948013.4447,         3.574822,         1.566264,         2.282388,        -0.162411,         0.025666,        -6.327766,         0.148035,         0.017107,         8.653219,         0.007853,         0.021036,         0.373301,        -0.107104,         0.028211,        -3.796515,        -0.012858,         0.020267,        -0.634400,        -0.948008,         0.971219,        -0.976101,         0.129220,         0.073356,         1.761531,        -0.222364,         1.416503,        -0.156981,        -0.001808,         0.001782,        -1.014748,         1.007515,         0.328854,         3.063714,         0.089862,         0.055641,         1.615019,         0.847470,         0.061559,        13.766870,         0.007352,         0.027487,         0.267453,         4.008600,         3.971462,         0.037138,         1.036785,         0.860774,         0.587144,         0.002948
  551, 552, 941880.5147, 1947923.8122,         3.423450,         1.649656,         2.075251,        -0.160043,         0.025367,        -6.309123,         0.151120,         0.017076,         8.849663,         0.006944,         0.020909,         0.332112,        -0.109282,         0.027862,        -3.922271,        -0.013848,         0.020348,        -0.680576,        -0.888709,         1.007508,        -0.882086,         0.139766,         0.074914,         1.865674,        -0.154353,         1.412548,        -0.109273,        -0.001889,         0.001829,        -1.032548,         1.051111,         0.325571,         3.228516,         0.092160,         0.056837,         1.621482,         0.844624,         0.061046,        13.835865,         0.007522,         0.027757,         0.270993,         4.315970,         4.341755,        -0.025785,        -0.494935,         0.860544,         0.126658,         0.000068
  552, 553, 941925.5483, 1947894.2127,         2.958749,         1.774578,         1.667298,        -0.159914,         0.025515,        -6.267375,         0.153313,         0.017288,         8.867962,         0.006330,         0.021082,         0.300279,        -0.109643,         0.028386,        -3.862570,        -0.014878,         0.020539,        -0.724404,        -0.692048,         1.058446,        -0.653834,         0.158938,         0.076746,         2.070974,        -0.012695,         1.421994,        -0.008928,        -0.002310,         0.001921,        -1.202567,         1.086676,         0.324166,         3.352219,         0.108002,         0.060012,         1.799660,         0.842996,         0.061310,        13.749749,         0.007913,         0.027921,         0.283408,         4.423246,         4.378080,         0.045166,         0.883602,         0.859958,         0.159276,         0.000285
  553, 554, 941223.4668, 1949973.2946,         2.221883,         1.053394,         2.109262,        -0.216126,         0.042469,        -5.089040,         0.109607,         0.015075,         7.270632,        -0.015865,         0.021631,        -0.733426,        -0.085438,         0.029904,        -2.857135,        -0.002437,         0.021387,        -0.113956,         0.593526,         0.678749,         0.874441,        -0.128990,         0.053311,        -2.419564,         0.214518,         0.198820,         1.078959,        -0.004427,         0.001365,        -3.242399,        -0.129067,         0.254116,        -0.507904,         0.183183,         0.055271,         3.314293,         0.886502,         0.072911,        12.158647,        -0.036392,         0.028430,        -1.280023,         4.537819,         4.484025,         0.053794,         1.117173,         0.900112,         0.253964,         0.000819
  554, 555, 941117.5074, 1949537.0382,         2.376633,         1.233037,         1.927463,        -0.205577,         0.035018,        -5.870529,         0.109571,         0.014963,         7.322931,        -0.002977,         0.020487,        -0.145321,        -0.087491,         0.029443,        -2.971482,        -0.001770,         0.020339,        -0.087046,         0.441380,         0.878212,         0.502589,        -0.128175,         0.078530,        -1.632186,         0.131323,         0.233309,         0.562872,        -0.003957,         0.001511,        -2.618099,         0.110191,         0.356695,         0.308921,         0.185291,         0.060227,         3.076531,         0.865987,         0.069517,        12.457192,        -0.033622,         0.025344,        -1.326636,         4.468347,         4.539216,        -0.070869,        -1.510989,         0.905103,         0.292176,         0.001817
  555, 556, 941806.5707, 1949330.2786,         2.095802,         1.320780,         1.586791,        -0.233389,         0.038198,        -6.109962,         0.113417,         0.015345,         7.390929,         0.003519,         0.021675,         0.162330,        -0.080692,         0.029257,        -2.758015,        -0.003817,         0.019875,        -0.192060,         0.573697,         0.955863,         0.600188,        -0.120076,         0.086292,        -1.391503,        -0.166138,         0.286005,        -0.580891,        -0.003796,         0.001570,        -2.417106,         0.092161,         0.363000,         0.253886,         0.178948,         0.062791,         2.849907,         0.898285,         0.073265,        12.260765,        -0.026782,         0.025134,        -1.065566,         4.397940,         4.455871,        -0.057931,        -1.453307,         0.898616,         0.488732,         0.003893
  556, 557, 940940.9322, 1949687.2207,         2.657186,         1.069344,         2.484876,        -0.207127,         0.037331,        -5.548369,         0.108592,         0.015140,         7.172679,        -0.001386,         0.019706,        -0.070330,        -0.085803,         0.029813,        -2.877994,         0.000020,         0.021035,         0.000960,         0.220527,         0.712489,         0.309517,        -0.102818,         0.055365,        -1.857081,         0.221861,         0.211867,         1.047171,        -0.003725,         0.001367,        -2.724885,         0.067474,         0.341100,         0.197813,         0.170176,         0.052022,         3.271197,         0.874704,         0.070914,        12.334653,        -0.037084,         0.026461,        -1.401474,         4.699489,         4.726264,        -0.026775,        -0.586898,         0.905468,         0.330307,         0.000328
  557, 558, 941134.5686, 1949803.5957,         2.110742,         1.159892,         1.819775,        -0.215888,         0.040840,        -5.286205,         0.108453,         0.015179,         7.144817,        -0.009754,         0.020720,        -0.470726,        -0.086415,         0.029947,        -2.885578,        -0.002017,         0.021298,        -0.094688,         0.659739,         0.798891,         0.825819,        -0.141954,         0.067057,        -2.116922,         0.179748,         0.208058,         0.863931,        -0.004322,         0.001450,        -2.981541,        -0.029392,         0.310279,        -0.094727,         0.192910,         0.057114,         3.377658,         0.875719,         0.073307,        11.945896,        -0.036550,         0.027358,        -1.336000,         4.483956,         4.486304,        -0.002348,        -0.050222,         0.903195,         0.296479,         0.000002
  558, 559, 942904.7865, 1948879.5515,        -0.115547,         2.158668,        -0.053527,        -0.257154,         0.044714,        -5.751139,         0.158444,         0.019592,         8.087008,         0.023585,         0.016292,         1.447632,        -0.050600,         0.028767,        -1.758939,        -0.027676,         0.024314,        -1.138249,         0.762931,         1.108149,         0.688473,         0.197136,         0.101537,         1.941518,        -2.566701,         2.053725,        -1.249778,        -0.007221,         0.002272,        -3.177542,         0.523492,         0.555098,         0.943062,         0.256558,         0.085020,         3.017615,         0.935241,         0.067790,        13.796214,         0.031065,         0.027876,         1.114397,         4.484300,         4.461115,         0.023185,         0.507421,         0.917186,         0.328260,         0.000243
  559, 560, 942416.1282, 1950848.3419,         1.840815,         1.220531,         1.508208,        -0.196057,         0.031018,        -6.320839,         0.114977,         0.013732,         8.372959,        -0.043463,         0.018216,        -2.385913,        -0.098937,         0.025683,        -3.852288,        -0.000772,         0.020536,        -0.037585,         0.915640,         0.724113,         1.264499,        -0.100001,         0.043047,        -2.323102,         0.018613,         0.254158,         0.073235,        -0.004917,         0.002170,        -2.265852,        -0.387720,         0.261966,        -1.480037,         0.169381,         0.072366,         2.340597,         0.871611,         0.059548,        14.637018,        -0.017642,         0.028051,        -0.628916,         4.744446,         4.757770,        -0.013324,        -0.304119,         0.902704,         0.382426,         0.000110
  560, 561, 942994.3132, 1950718.7974,         0.837767,         1.286960,         0.650966,        -0.198516,         0.029916,        -6.635833,         0.109192,         0.013684,         7.979395,        -0.034892,         0.015929,        -2.190482,        -0.090228,         0.023153,        -3.896943,         0.005552,         0.019558,         0.283872,         1.410490,         0.744905,         1.893516,        -0.065476,         0.040477,        -1.617605,        -0.088714,         0.261088,        -0.339784,        -0.006901,         0.002280,        -3.027216,        -0.352976,         0.255046,        -1.383966,         0.181202,         0.071000,         2.552137,         0.862969,         0.056832,        15.184685,        -0.020341,         0.029043,        -0.700386,         4.577060,         4.544430,         0.032630,         0.724729,         0.883502,         0.347733,         0.000540
  561, 562, 941864.8204, 1947798.1907,         3.018032,         1.807208,         1.669998,        -0.157448,         0.025083,        -6.277121,         0.156086,         0.017096,         9.129967,         0.005612,         0.020745,         0.270512,        -0.112224,         0.027801,        -4.036705,        -0.015569,         0.020427,        -0.762138,        -0.723964,         1.072178,        -0.675228,         0.160700,         0.077479,         2.074107,         0.003389,         1.404270,         0.002413,        -0.002212,         0.001922,        -1.150989,         1.119387,         0.321136,         3.485708,         0.103856,         0.060204,         1.725073,         0.841579,         0.060330,        13.949520,         0.008001,         0.028049,         0.285239,         4.380211,         4.390761,        -0.010550,        -0.237387,         0.861084,         0.364456,         0.000062
  562, 563, 942233.4216, 1948748.976,         3.204293,         1.281947,         2.499552,        -0.211102,         0.032789,        -6.438185,         0.131192,         0.017528,         7.484819,         0.012864,         0.019592,         0.656621,        -0.076225,         0.030942,        -2.463450,        -0.013945,         0.020274,        -0.687840,        -0.507508,         0.852950,        -0.595004,         0.020298,         0.073153,         0.277473,        -0.700006,         1.585969,        -0.441374,        -0.002852,         0.001709,        -1.668250,         0.483349,         0.425395,         1.136235,         0.136247,         0.063068,         2.160296,         0.899756,         0.065307,        13.777242,         0.002350,         0.024805,         0.094720,         4.506271,         4.450541,         0.055730,         1.134858,         0.882314,         0.224038,         0.000717
  563, 564, 941966.6778, 1950066.3037,         1.878999,         1.050949,         1.787908,        -0.222863,         0.039900,        -5.585576,         0.116449,         0.014294,         8.146585,        -0.032230,         0.020113,        -1.602450,        -0.090269,         0.027594,        -3.271306,        -0.005753,         0.020298,        -0.283457,         0.883874,         0.633519,         1.395180,        -0.149694,         0.049543,        -3.021512,         0.099821,         0.205040,         0.486838,        -0.005253,         0.001410,        -3.726603,        -0.183161,         0.241482,        -0.758488,         0.197472,         0.061995,         3.185313,         0.893726,         0.067055,        13.328166,        -0.023851,         0.029811,        -0.800099,         4.620264,         4.610303,         0.009961,         0.193399,         0.891811,         0.146389,         0.000012
  564, 565, 941591.4398, 1950209.722,         2.267385,         1.003877,         2.258628,        -0.219120,         0.042482,        -5.157970,         0.113261,         0.014693,         7.708482,        -0.031953,         0.024106,        -1.325503,        -0.088890,         0.029390,        -3.024456,        -0.004345,         0.021304,        -0.203942,         0.619308,         0.597316,         1.036818,        -0.124031,         0.042353,        -2.928500,         0.184935,         0.203888,         0.907045,        -0.004928,         0.001384,        -3.559286,        -0.255520,         0.227089,        -1.125196,         0.178658,         0.059068,         3.024616,         0.893594,         0.069979,        12.769400,        -0.029590,         0.030176,        -0.980584,         4.707518,         4.717602,        -0.010084,        -0.210170,         0.894834,         0.259299,         0.000030
