Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA, se_AREA, t_AREA, est_FLOOR1, se_FLOOR1, t_FLOOR1, y, yhat, residual, std_residual, localR2, influence, CooksD
  414, 415, 947058.2581, 1947984.0774,         0.724861,         1.426008,         0.508315,        -0.241871,         0.039683,        -6.095065,         0.116927,         0.021195,         5.516662,        -0.016875,         0.022846,        -0.738666,         0.015563,         0.027430,         0.567363,         0.007702,         0.035834,         0.214934,         0.611427,         0.825618,         0.740569,         0.072107,         0.051825,         1.391367,        -3.939862,         1.259763,        -3.127462,        -0.008929,         0.002119,        -4.212973,        -0.425630,         0.167259,        -2.544733,         0.329370,         0.053774,         6.125043,         0.867229,         0.054783,        15.830298,        -0.013788,         0.032820,        -0.420120,         4.633442,         4.697762,        -0.064320,        -1.057888,         0.910487,         0.116671,         0.000436
  415, 416, 947037.2732, 1944289.1933,         6.375884,         1.141523,         5.585421,        -0.242772,         0.030282,        -8.016914,         0.141506,         0.016891,         8.377705,         0.035548,         0.021421,         1.659474,        -0.010182,         0.024208,        -0.420589,         0.001100,         0.024909,         0.044153,        -1.512751,         0.690694,        -2.190190,        -0.152586,         0.074750,        -2.041280,         1.111321,         1.449255,         0.766822,         0.002137,         0.001556,         1.373385,        -0.286667,         0.230684,        -1.242687,        -0.060174,         0.044645,        -1.347839,         0.888431,         0.043249,        20.542368,        -0.043142,         0.023672,        -1.822469,         4.412518,         4.361312,         0.051206,         0.831127,         0.912415,         0.092978,         0.000209
  416, 417, 947093.4294, 1950987.4377,         4.070109,         1.159852,         3.509164,        -0.143304,         0.041951,        -3.416003,         0.114340,         0.019147,         5.971726,        -0.014245,         0.015734,        -0.905355,        -0.020930,         0.027194,        -0.769652,        -0.021487,         0.029934,        -0.717800,        -0.559019,         0.606728,        -0.921367,        -0.027051,         0.042339,        -0.638911,        -0.976692,         0.840733,        -1.161715,         0.001213,         0.000971,         1.249568,        -0.044707,         0.039316,        -1.137112,        -0.004435,         0.052378,        -0.084673,         0.940913,         0.061338,        15.339901,        -0.019132,         0.032035,        -0.597216,         4.461648,         4.387596,         0.074052,         1.322751,         0.851827,         0.251093,         0.001730
  417, 418, 947097.571, 1951500.6039,         6.150287,         1.229025,         5.004202,        -0.187894,         0.045223,        -4.154832,         0.108698,         0.020058,         5.419214,        -0.017711,         0.016686,        -1.061446,        -0.037705,         0.028410,        -1.327178,        -0.024760,         0.029652,        -0.835011,        -1.549488,         0.627448,        -2.469507,        -0.066056,         0.044110,        -1.497553,        -0.606188,         0.808440,        -0.749823,         0.001666,         0.001018,         1.635689,        -0.013792,         0.038815,        -0.355318,        -0.045725,         0.058324,        -0.783974,         0.900639,         0.062815,        14.337911,        -0.002418,         0.036516,        -0.066215,         4.537819,         4.608564,        -0.070745,        -1.177381,         0.852033,         0.137284,         0.000651
  418, 419, 947094.828, 1947851.1997,         0.945743,         1.337715,         0.706983,        -0.244691,         0.038578,        -6.342732,         0.118614,         0.020949,         5.662148,        -0.021834,         0.022283,        -0.979877,         0.017987,         0.027452,         0.655207,         0.009622,         0.035087,         0.274230,         0.491315,         0.772730,         0.635818,         0.070361,         0.051518,         1.365763,        -3.755329,         1.210185,        -3.103105,        -0.008818,         0.002085,        -4.229516,        -0.388294,         0.163027,        -2.381775,         0.322898,         0.052657,         6.132101,         0.864305,         0.054123,        15.969266,        -0.013230,         0.032276,        -0.409904,         4.568202,         4.586867,        -0.018665,        -0.311146,         0.910959,         0.140089,         0.000047
  419, 420, 947150.6738, 1953658.2674,         8.900606,         1.113877,         7.990653,        -0.227487,         0.037487,        -6.068499,         0.091306,         0.020941,         4.360120,        -0.037867,         0.023543,        -1.608438,        -0.047545,         0.024669,        -1.927360,         0.023543,         0.024288,         0.969326,        -2.974452,         0.586053,        -5.075398,        -0.109479,         0.043671,        -2.506922,        -0.288332,         1.009301,        -0.285675,         0.001379,         0.000983,         1.402061,         0.055496,         0.039371,         1.409577,        -0.045334,         0.051652,        -0.877673,         0.751164,         0.066030,        11.376096,        -0.023179,         0.043029,        -0.538683,         4.447158,         4.407405,         0.039753,         0.692691,         0.868464,         0.213013,         0.000383
  420, 421, 947150.8802, 1952398.4413,         8.082923,         1.140597,         7.086573,        -0.229554,         0.043983,        -5.219201,         0.097676,         0.022155,         4.408685,        -0.018479,         0.021646,        -0.853657,        -0.046018,         0.031516,        -1.460136,        -0.013285,         0.029848,        -0.445106,        -2.464522,         0.612243,        -4.025396,        -0.102252,         0.046447,        -2.201475,        -0.249639,         0.878613,        -0.284128,         0.002101,         0.001001,         2.098700,         0.028651,         0.042720,         0.670663,        -0.074318,         0.053288,        -1.394645,         0.806932,         0.065741,        12.274384,         0.009678,         0.051697,         0.187201,         4.527685,         4.448872,         0.078813,         1.524296,         0.855849,         0.361206,         0.003874
  421, 422, 947142.9721, 1948113.2027,         0.305238,         1.478799,         0.206410,        -0.241403,         0.040249,        -5.997688,         0.116671,         0.021736,         5.367635,        -0.009822,         0.023483,        -0.418266,         0.016159,         0.027800,         0.581250,         0.002760,         0.036800,         0.074999,         0.852871,         0.858923,         0.992954,         0.079238,         0.051890,         1.527041,        -4.345955,         1.299235,        -3.345011,        -0.008231,         0.002012,        -4.091010,        -0.429570,         0.167716,        -2.561299,         0.324702,         0.052823,         6.147001,         0.873318,         0.055273,        15.800097,        -0.013346,         0.034583,        -0.385907,         4.709647,         4.705958,         0.003689,         0.061585,         0.910435,         0.142835,         0.000002
  422, 423, 947203.0275, 1951206.9012,         5.396884,         1.211527,         4.454613,        -0.173086,         0.043897,        -3.942978,         0.114333,         0.020046,         5.703615,        -0.019265,         0.016387,        -1.175632,        -0.031791,         0.027987,        -1.135915,        -0.022508,         0.030840,        -0.729811,        -1.194483,         0.621283,        -1.922608,        -0.042427,         0.044022,        -0.963754,        -0.981774,         0.886451,        -1.107533,         0.001490,         0.000998,         1.492440,        -0.025192,         0.039032,        -0.645430,        -0.033179,         0.057197,        -0.580081,         0.908569,         0.062332,        14.576195,        -0.011309,         0.034841,        -0.324583,         4.556303,         4.555012,         0.001291,         0.021714,         0.852827,         0.154927,         0.000000
  423, 424, 947143.6515, 1941594.035,         4.182610,         1.107112,         3.777945,        -0.223584,         0.031131,        -7.182007,         0.109779,         0.014951,         7.342631,        -0.044107,         0.020457,        -2.156094,         0.004224,         0.025388,         0.166363,         0.019594,         0.023673,         0.827660,        -0.707439,         0.666772,        -1.060990,         0.015888,         0.042736,         0.371763,        -2.175510,         0.871618,        -2.495944,         0.001077,         0.002127,         0.506395,        -0.394310,         0.188213,        -2.095014,         0.017516,         0.053843,         0.325319,         0.889301,         0.047819,        18.597132,        -0.049752,         0.022996,        -2.163538,         4.301030,         4.260224,         0.040806,         0.672016,         0.911203,         0.118956,         0.000180
  424, 425, 947221.7894, 1947351.6993,         1.651563,         1.105096,         1.494497,        -0.244476,         0.035217,        -6.942057,         0.130500,         0.020260,         6.441321,        -0.033585,         0.020982,        -1.600675,         0.019409,         0.028106,         0.690571,         0.013378,         0.032470,         0.412023,         0.277850,         0.640700,         0.433666,         0.052435,         0.051818,         1.011903,        -3.249968,         1.051888,        -3.089652,        -0.006071,         0.001938,        -3.133058,        -0.178021,         0.150768,        -1.180760,         0.233023,         0.047203,         4.936596,         0.865992,         0.051452,        16.831037,        -0.010978,         0.031527,        -0.348212,         4.544306,         4.469711,         0.074595,         1.365806,         0.909948,         0.287228,         0.002217
  425, 426, 947284.0593, 1953766.6876,         8.804710,         1.107212,         7.952141,        -0.225770,         0.036286,        -6.221889,         0.092558,         0.020450,         4.526148,        -0.039507,         0.022754,        -1.736256,        -0.048868,         0.023736,        -2.058776,         0.025179,         0.023708,         1.062042,        -2.948982,         0.582050,        -5.066546,        -0.104040,         0.043067,        -2.415747,        -0.429920,         1.047271,        -0.410514,         0.001142,         0.000976,         1.170755,         0.056007,         0.038088,         1.470464,        -0.035499,         0.051351,        -0.691293,         0.750281,         0.064900,        11.560632,        -0.033325,         0.040495,        -0.822951,         4.468458,         4.475062,        -0.006604,        -0.110573,         0.868087,         0.147648,         0.000006
  426, 427, 947259.8721, 1948241.046,        -0.172660,         1.492431,        -0.115691,        -0.242345,         0.040040,        -6.052506,         0.116439,         0.022121,         5.263816,        -0.000989,         0.023715,        -0.041720,         0.019464,         0.028137,         0.691769,        -0.002699,         0.037327,        -0.072296,         1.133982,         0.868128,         1.306238,         0.096635,         0.050980,         1.895554,        -4.894679,         1.314376,        -3.723956,        -0.006301,         0.001627,        -3.871858,        -0.381202,         0.161602,        -2.358897,         0.296431,         0.049039,         6.044750,         0.886507,         0.054731,        16.197489,        -0.012903,         0.036752,        -0.351087,         4.850768,         4.874145,        -0.023377,        -0.422129,         0.910636,         0.267216,         0.000192
  427, 428, 947258.3275, 1947965.3747,         0.305697,         1.378254,         0.221800,        -0.247055,         0.038938,        -6.344772,         0.119415,         0.021764,         5.486736,        -0.013663,         0.023023,        -0.593429,         0.018755,         0.028052,         0.668587,         0.003592,         0.036289,         0.098977,         0.858694,         0.798326,         1.075619,         0.074225,         0.051922,         1.429548,        -4.341193,         1.251720,        -3.468183,        -0.008542,         0.002067,        -4.132421,        -0.415246,         0.165613,        -2.507334,         0.332702,         0.053031,         6.273766,         0.863119,         0.055395,        15.581301,        -0.012037,         0.034353,        -0.350381,         4.653213,         4.564920,         0.088293,         1.475114,         0.911960,         0.143943,         0.001079
  428, 429, 947263.1508, 1948035.0977,         0.153254,         1.427841,         0.107333,        -0.246796,         0.039631,        -6.227370,         0.118573,         0.022103,         5.364598,        -0.010614,         0.023504,        -0.451591,         0.018422,         0.028317,         0.650547,         0.002153,         0.037062,         0.058084,         0.940951,         0.829028,         1.135006,         0.078599,         0.052088,         1.508973,        -4.503200,         1.283582,        -3.508308,        -0.008236,         0.002021,        -4.074442,        -0.419933,         0.166727,        -2.518690,         0.330916,         0.052840,         6.262597,         0.866236,         0.055797,        15.524719,        -0.011262,         0.035303,        -0.319005,         4.494155,         4.369553,         0.124602,         2.277622,         0.911429,         0.284855,         0.006093
  429, 430, 947260.6731, 1942748.226,         5.017160,         1.195364,         4.197183,        -0.241746,         0.031382,        -7.703281,         0.133478,         0.016524,         8.077670,        -0.009460,         0.020276,        -0.466551,        -0.019633,         0.023732,        -0.827261,        -0.000760,         0.024396,        -0.031170,        -0.892436,         0.711527,        -1.254255,        -0.048457,         0.067921,        -0.713433,        -0.813566,         1.260786,        -0.645285,        -0.000197,         0.002127,        -0.092800,        -0.228911,         0.212756,        -1.075932,        -0.044302,         0.049321,        -0.898243,         0.886493,         0.047649,        18.604579,        -0.052635,         0.024610,        -2.138780,         4.451786,         4.446722,         0.005064,         0.092502,         0.911941,         0.283986,         0.000010
  430, 431, 947284.4129, 1945438.4383,         4.786988,         1.147352,         4.172207,        -0.239362,         0.032633,        -7.334857,         0.138122,         0.020003,         6.905118,         0.007194,         0.022064,         0.326046,        -0.034388,         0.028300,        -1.215129,        -0.000092,         0.032402,        -0.002841,        -0.144665,         0.632498,        -0.228721,        -0.158326,         0.087285,        -1.813899,        -2.704317,         1.061633,        -2.547319,         0.003063,         0.001816,         1.687223,         0.516868,         0.212653,         2.430574,        -0.173465,         0.050859,        -3.410702,         0.836939,         0.045514,        18.388764,        -0.001038,         0.030797,        -0.033714,         4.540854,         4.517195,         0.023659,         0.412645,         0.899437,         0.214511,         0.000137
  431, 432, 947288.3487, 1944212.8227,         6.950362,         1.114116,         6.238454,        -0.241288,         0.030285,        -7.967204,         0.136019,         0.016701,         8.144162,         0.028940,         0.020821,         1.389905,        -0.011919,         0.024224,        -0.492032,         0.002387,         0.024708,         0.096621,        -1.758507,         0.672673,        -2.614208,        -0.152353,         0.074579,        -2.042843,         0.849278,         1.423144,         0.596761,         0.002180,         0.001589,         1.371972,        -0.194336,         0.235464,        -0.825333,        -0.096547,         0.045818,        -2.107191,         0.875831,         0.043493,        20.137407,        -0.044194,         0.023901,        -1.849025,         4.579683,         4.583638,        -0.003955,        -0.065748,         0.914261,         0.135291,         0.000002
  432, 433, 947299.921, 1946006.709,         2.990328,         1.033284,         2.894003,        -0.242262,         0.030298,        -7.995969,         0.146392,         0.019012,         7.700075,        -0.004333,         0.019511,        -0.222083,        -0.027410,         0.025767,        -1.063730,         0.009811,         0.029802,         0.329214,         0.833545,         0.584184,         1.426854,        -0.159891,         0.067544,        -2.367215,        -4.020893,         0.926407,        -4.340308,         0.004128,         0.001810,         2.280601,         0.208319,         0.149551,         1.392958,        -0.109906,         0.045462,        -2.417504,         0.859812,         0.043313,        19.851110,         0.007245,         0.030147,         0.240308,         4.609089,         4.663582,        -0.054493,        -0.943353,         0.902314,         0.202670,         0.000667
  433, 434, 947372.1323, 1954744.3776,         7.416913,         1.127344,         6.579103,        -0.223508,         0.030445,        -7.341256,         0.095866,         0.017383,         5.514799,        -0.021969,         0.019853,        -1.106592,        -0.064540,         0.020750,        -3.110347,         0.014205,         0.020411,         0.695937,        -2.211019,         0.571799,        -3.866777,        -0.108497,         0.040679,        -2.667114,        -0.376327,         0.969958,        -0.387983,         0.000132,         0.001054,         0.125108,         0.050467,         0.035184,         1.434348,         0.013462,         0.051136,         0.263264,         0.763565,         0.063434,        12.037243,        -0.058296,         0.030258,        -1.926626,         4.368287,         4.391731,        -0.023444,        -0.388362,         0.863096,         0.129277,         0.000066
  434, 435, 947317.3294, 1942120.3214,         4.812023,         1.254872,         3.834672,        -0.234686,         0.032111,        -7.308542,         0.116147,         0.015997,         7.260568,        -0.030273,         0.020597,        -1.469742,        -0.007257,         0.025005,        -0.290221,         0.011878,         0.024610,         0.482632,        -0.924479,         0.734437,        -1.258759,        -0.014363,         0.052708,        -0.272509,        -1.903759,         1.058393,        -1.798726,         0.000836,         0.002219,         0.376719,        -0.305159,         0.205523,        -1.484794,        -0.020198,         0.055869,        -0.361527,         0.897164,         0.049555,        18.104502,        -0.053283,         0.023904,        -2.229081,         4.389166,         4.435273,        -0.046107,        -0.759926,         0.912168,         0.120390,         0.000233
  435, 436, 947422.5128, 1956387.6857,         3.994733,         1.244232,         3.210602,        -0.209482,         0.028802,        -7.273220,         0.101529,         0.016519,         6.146049,         0.002042,         0.021294,         0.095905,        -0.081002,         0.020699,        -3.913236,        -0.000798,         0.019319,        -0.041295,        -0.535208,         0.626027,        -0.854929,        -0.057815,         0.035995,        -1.606198,        -0.102678,         0.931804,        -0.110192,        -0.001661,         0.001345,        -1.234700,         0.046744,         0.035326,         1.323202,         0.111601,         0.055859,         1.997897,         0.806891,         0.066893,        12.062358,        -0.062908,         0.030834,        -2.040246,         4.352183,         4.396506,        -0.044323,        -0.729467,         0.874583,         0.117829,         0.000210
  436, 437, 947404.576, 1953159.3398,         8.933534,         1.079052,         8.279060,        -0.226584,         0.038549,        -5.877784,         0.097290,         0.021342,         4.558592,        -0.038195,         0.021962,        -1.739104,        -0.040918,         0.026478,        -1.545367,         0.017757,         0.025512,         0.696016,        -3.021916,         0.586581,        -5.151744,        -0.094944,         0.044314,        -2.142526,        -0.686843,         1.026259,        -0.669268,         0.001609,         0.000942,         1.707286,         0.052249,         0.040392,         1.293547,        -0.057230,         0.050131,        -1.141610,         0.767694,         0.063584,        12.073776,        -0.018234,         0.048846,        -0.373307,         4.476853,         4.449494,         0.027359,         0.479974,         0.867956,         0.223646,         0.000196
  437, 438, 947419.5137, 1952750.5353,         8.674121,         1.078046,         8.046153,        -0.228686,         0.039709,        -5.759054,         0.101100,         0.021476,         4.707677,        -0.033825,         0.020549,        -1.646066,        -0.040166,         0.028142,        -1.427261,         0.005388,         0.027143,         0.198515,        -2.857336,         0.589642,        -4.845884,        -0.091036,         0.044952,        -2.025204,        -0.719744,         0.972777,        -0.739886,         0.001804,         0.000944,         1.910008,         0.042974,         0.041046,         1.046956,        -0.067770,         0.050283,        -1.347776,         0.786315,         0.063259,        12.430024,        -0.010172,         0.052100,        -0.195240,         4.694562,         4.620699,         0.073863,         1.238333,         0.865120,         0.149878,         0.000797
  438, 439, 947363.5351, 1941804.1864,         4.419942,         1.164589,         3.795282,        -0.228443,         0.031740,        -7.197425,         0.109758,         0.015287,         7.179944,        -0.038977,         0.020425,        -1.908286,        -0.001113,         0.025319,        -0.043958,         0.017950,         0.024267,         0.739710,        -0.785927,         0.699494,        -1.123565,         0.005244,         0.042966,         0.122062,        -2.246370,         0.912818,        -2.460919,         0.001048,         0.002157,         0.485902,        -0.350290,         0.193715,        -1.808276,         0.001189,         0.056120,         0.021182,         0.894128,         0.048996,        18.249135,        -0.051197,         0.023217,        -2.205165,         4.442480,         4.462075,        -0.019595,        -0.318089,         0.911954,         0.093256,         0.000031
  439, 440, 947369.9845, 1942052.6743,         4.729920,         1.211780,         3.903283,        -0.233102,         0.031819,        -7.325964,         0.113940,         0.015659,         7.276146,        -0.032343,         0.020387,        -1.586445,        -0.006928,         0.024911,        -0.278098,         0.013670,         0.024406,         0.560114,        -0.892117,         0.719344,        -1.240181,        -0.009796,         0.047349,        -0.206901,        -2.054497,         0.988726,        -2.077925,         0.000914,         0.002179,         0.419341,        -0.313392,         0.198740,        -1.576892,        -0.016831,         0.055689,        -0.302232,         0.896899,         0.049008,        18.301099,        -0.053033,         0.023559,        -2.251085,         4.411620,         4.433495,        -0.021875,        -0.371462,         0.912188,         0.171374,         0.000084
  440, 441, 947431.7952, 1950624.1665,         3.548813,         1.056619,         3.358649,        -0.160556,         0.040002,        -4.013694,         0.124434,         0.019240,         6.467407,        -0.018421,         0.016296,        -1.130378,        -0.016451,         0.027184,        -0.605164,        -0.022680,         0.031889,        -0.711222,        -0.425533,         0.596710,        -0.713132,         0.045127,         0.044320,         1.018198,        -1.447269,         0.854157,        -1.694384,         0.000898,         0.000910,         0.987073,        -0.029171,         0.040960,        -0.712187,         0.019761,         0.041181,         0.479870,         0.901222,         0.057935,        15.555797,        -0.030459,         0.033590,        -0.906796,         4.700704,         4.621667,         0.079037,         1.338034,         0.859459,         0.166268,         0.001053
  441, 442, 947398.2433, 1941777.5129,         4.412670,         1.166163,         3.783922,        -0.227994,         0.031910,        -7.144969,         0.109020,         0.015296,         7.127422,        -0.039492,         0.020461,        -1.930115,        -0.000467,         0.025439,        -0.018344,         0.018279,         0.024372,         0.749984,        -0.790562,         0.700245,        -1.128980,         0.007065,         0.042482,         0.166301,        -2.272436,         0.910627,        -2.495462,         0.001072,         0.002160,         0.496302,        -0.351987,         0.193989,        -1.814467,         0.002506,         0.056776,         0.044138,         0.894388,         0.049338,        18.127638,        -0.050883,         0.023250,        -2.188559,         4.489255,         4.513323,        -0.024068,        -0.395258,         0.911923,         0.114039,         0.000059
  442, 443, 947500.0962, 1957845.1286,         2.366598,         1.385975,         1.707533,        -0.207084,         0.029607,        -6.994362,         0.107165,         0.017315,         6.189183,         0.011374,         0.023047,         0.493512,        -0.086598,         0.021170,        -4.090629,        -0.006188,         0.019845,        -0.311821,         0.285632,         0.694340,         0.411373,        -0.038724,         0.037189,        -1.041279,        -0.377847,         1.061439,        -0.355976,        -0.002181,         0.001470,        -1.483600,         0.041700,         0.036653,         1.137693,         0.145151,         0.060863,         2.384886,         0.851197,         0.069716,        12.209409,        -0.064164,         0.032159,        -1.995221,         4.301030,         4.347982,        -0.046952,        -0.853766,         0.896686,         0.277346,         0.000825
  443, 444, 947481.9829, 1954655.2613,         7.519136,         1.107255,         6.790788,        -0.223560,         0.030286,        -7.381661,         0.096148,         0.017329,         5.548404,        -0.024285,         0.019715,        -1.231845,        -0.063025,         0.020591,        -3.060784,         0.014823,         0.020417,         0.726041,        -2.260171,         0.564969,        -4.000523,        -0.108273,         0.040251,        -2.689950,        -0.433271,         0.972438,        -0.445551,         0.000210,         0.001020,         0.205556,         0.049657,         0.035062,         1.416236,         0.008585,         0.050168,         0.171117,         0.763230,         0.061987,        12.312724,        -0.059184,         0.030193,        -1.960179,         4.225309,         4.333510,        -0.108201,        -1.785123,         0.863309,         0.122127,         0.001307
  444, 445, 947413.0792, 1942057.2668,         4.781961,         1.213098,         3.941942,        -0.233219,         0.031927,        -7.304812,         0.113498,         0.015676,         7.240283,        -0.032020,         0.020376,        -1.571472,        -0.007416,         0.024924,        -0.297557,         0.013485,         0.024487,         0.550693,        -0.918960,         0.720731,        -1.275038,        -0.010067,         0.046446,        -0.216746,        -2.076988,         0.986661,        -2.105066,         0.000938,         0.002176,         0.430783,        -0.308778,         0.198446,        -1.555984,        -0.018922,         0.056239,        -0.336461,         0.897860,         0.049219,        18.242000,        -0.053112,         0.023575,        -2.252900,         4.394452,         4.389524,         0.004928,         0.082705,         0.912228,         0.151646,         0.000004
  445, 446, 947511.7936, 1956401.9315,         3.841699,         1.260593,         3.047532,        -0.209469,         0.028836,        -7.264224,         0.101638,         0.016541,         6.144715,         0.002656,         0.021399,         0.124127,        -0.081149,         0.020720,        -3.916370,        -0.000879,         0.019338,        -0.045456,        -0.455257,         0.633457,        -0.718687,        -0.056889,         0.036087,        -1.576454,        -0.107403,         0.938189,        -0.114479,        -0.001720,         0.001362,        -1.262449,         0.045560,         0.035399,         1.287021,         0.115013,         0.056492,         2.035917,         0.809846,         0.067236,        12.044755,        -0.063214,         0.030874,        -2.047447,         4.477121,         4.535435,        -0.058314,        -0.947548,         0.874205,         0.095013,         0.000278
  446, 447, 947500.3252, 1952552.0349,         8.595558,         1.087246,         7.905805,        -0.231598,         0.040864,        -5.667530,         0.105670,         0.021669,         4.876643,        -0.033207,         0.020007,        -1.659797,        -0.040798,         0.029574,        -1.379531,         0.000974,         0.028319,         0.034399,        -2.831269,         0.596723,        -4.744698,        -0.079931,         0.045918,        -1.740725,        -0.924519,         0.981515,        -0.941931,         0.001791,         0.000948,         1.888583,         0.041362,         0.041210,         1.003687,        -0.068129,         0.050984,        -1.336284,         0.789663,         0.063875,        12.362714,        -0.012466,         0.053436,        -0.233294,         4.465383,         4.377232,         0.088151,         1.642053,         0.864200,         0.311376,         0.003595
  447, 448, 947480.4432, 1946977.3527,         0.890728,         1.037476,         0.858553,        -0.244990,         0.033325,        -7.351646,         0.144336,         0.020161,         7.159288,        -0.022270,         0.020392,        -1.092120,         0.003511,         0.027846,         0.126099,         0.009978,         0.030757,         0.324416,         1.180932,         0.615267,         1.919380,         0.004446,         0.054256,         0.081939,        -4.335072,         1.007528,        -4.302680,        -0.001023,         0.002101,        -0.486942,        -0.001200,         0.152226,        -0.007885,         0.103440,         0.048378,         2.138152,         0.861216,         0.050119,        17.183390,        -0.002671,         0.031955,        -0.083588,         3.633468,         3.971102,        -0.337634,        -6.493918,         0.911500,         0.354073,         0.068169
  448, 449, 947495.5569, 1948494.0438,        -1.229955,         1.492348,        -0.824174,        -0.241945,         0.038903,        -6.219177,         0.116715,         0.022524,         5.181892,         0.016493,         0.023589,         0.699195,         0.025858,         0.028994,         0.891837,        -0.012359,         0.037576,        -0.328893,         1.783857,         0.874495,         2.039872,         0.116593,         0.050957,         2.288061,        -5.916278,         1.313344,        -4.504742,        -0.003789,         0.001213,        -3.123364,        -0.330433,         0.157325,        -2.100321,         0.257647,         0.046549,         5.534997,         0.900911,         0.053594,        16.810040,        -0.009034,         0.042245,        -0.213844,         4.715460,         4.681432,         0.034028,         0.567010,         0.910534,         0.139427,         0.000154
  449, 450, 947558.2781, 1957166.3985,         2.836853,         1.355324,         2.093118,        -0.207848,         0.029295,        -7.095055,         0.105087,         0.016992,         6.184396,         0.008099,         0.022544,         0.359268,        -0.085108,         0.021018,        -4.049336,        -0.004161,         0.019602,        -0.212260,         0.042657,         0.680047,         0.062727,        -0.042083,         0.036758,        -1.144882,        -0.242260,         1.008408,        -0.240240,        -0.002119,         0.001448,        -1.463557,         0.042739,         0.036151,         1.182230,         0.137641,         0.059681,         2.306264,         0.834462,         0.069044,        12.085881,        -0.064432,         0.031773,        -2.027870,         4.474216,         4.481162,        -0.006946,        -0.112053,         0.886853,         0.081711,         0.000003
  450, 451, 947468.7803, 1942885.9959,         5.733932,         1.216151,         4.714818,        -0.243556,         0.031349,        -7.769162,         0.132445,         0.016660,         7.949734,        -0.005356,         0.020067,        -0.266904,        -0.025128,         0.023504,        -1.069066,        -0.002939,         0.024353,        -0.120671,        -1.197298,         0.718179,        -1.667131,        -0.070975,         0.066728,        -1.063649,        -0.854450,         1.297951,        -0.658307,        -0.000045,         0.002125,        -0.021176,        -0.202840,         0.211286,        -0.960027,        -0.071855,         0.051401,        -1.397945,         0.885762,         0.048003,        18.452202,        -0.052009,         0.024608,        -2.113512,         4.128470,         4.289937,        -0.161467,        -2.874431,         0.913172,         0.246007,         0.007950
  451, 452, 947542.0463, 1951258.9929,         6.082184,         1.165038,         5.220591,        -0.210198,         0.043510,        -4.831000,         0.119560,         0.020483,         5.837163,        -0.027822,         0.016644,        -1.671550,        -0.039656,         0.028332,        -1.399677,        -0.021352,         0.031465,        -0.678596,        -1.586182,         0.602378,        -2.633199,        -0.017091,         0.044840,        -0.381163,        -1.310013,         0.934483,        -1.401859,         0.001332,         0.000963,         1.382773,        -0.003914,         0.038846,        -0.100762,        -0.033386,         0.055111,        -0.605805,         0.863198,         0.060845,        14.186856,        -0.016430,         0.039254,        -0.418554,         4.556303,         4.529762,         0.026541,         0.430660,         0.860063,         0.092415,         0.000056
  452, 453, 947581.1911, 1955670.002,         5.457938,         1.138916,         4.792220,        -0.215937,         0.028405,        -7.601947,         0.100306,         0.016173,         6.202107,        -0.007455,         0.020111,        -0.370707,        -0.074346,         0.020156,        -3.688512,         0.002793,         0.019106,         0.146168,        -1.224515,         0.578479,        -2.116783,        -0.082721,         0.036424,        -2.271036,        -0.266036,         0.897404,        -0.296450,        -0.000803,         0.001172,        -0.685642,         0.047145,         0.034721,         1.357832,         0.064713,         0.051742,         1.250685,         0.785553,         0.063178,        12.433947,        -0.063178,         0.029677,        -2.128835,         4.517953,         4.504677,         0.013276,         0.213639,         0.865340,         0.077314,         0.000011
  453, 454, 947587.4904, 1954982.1652,         6.913213,         1.111043,         6.222274,        -0.222961,         0.029213,        -7.632212,         0.098564,         0.016615,         5.932277,        -0.018101,         0.019553,        -0.925742,        -0.067218,         0.020174,        -3.331967,         0.009450,         0.019646,         0.481021,        -1.938078,         0.564911,        -3.430769,        -0.105505,         0.039096,        -2.698614,        -0.452823,         0.932497,        -0.485603,        -0.000077,         0.001053,        -0.073060,         0.046968,         0.034780,         1.350436,         0.023880,         0.050097,         0.476672,         0.770913,         0.061694,        12.495851,        -0.062021,         0.029466,        -2.104852,         4.447158,         4.451056,        -0.003898,        -0.063822,         0.862121,         0.108648,         0.000001
  454, 455, 947563.8934, 1951190.5793,         5.948763,         1.162198,         5.118543,        -0.207911,         0.043612,        -4.767257,         0.120639,         0.020656,         5.840544,        -0.027469,         0.016710,        -1.643842,        -0.038252,         0.028414,        -1.346225,        -0.021208,         0.032096,        -0.660773,        -1.533502,         0.603572,        -2.540710,        -0.009589,         0.045123,        -0.212512,        -1.369984,         0.938835,        -1.459238,         0.001307,         0.000961,         1.359303,        -0.004012,         0.039109,        -0.102576,        -0.030372,         0.054605,        -0.556222,         0.862567,         0.061032,        14.133007,        -0.018060,         0.039142,        -0.461397,         4.809560,         4.798939,         0.010621,         0.187988,         0.859858,         0.237209,         0.000032
